"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
0,0,0,0,1.21513797455468,0,0,1.5779123919123,0,0,0,0,-0.692432911409862,0,-2.51743973344691,-2.72077131152496,1.11556334443973,0,0,0,-0.884083135484442,-1.8002531041258,1.90549518381235,-1.23497555301038,0,0,0.973598384049383,0.741207308053976,-1.55913378153588,0,0.622857991539205,0,0,0,2.52501909628316,-1.44135603088261,2.3962280888783,0,0,0,0,0,0,0,0,0.409037641280936,0,0,-1.32123343674888,0,0,-3.86160694068275,0.653809884893964,-1.1912700672608,0,0,0,0,-1.42455384721091,0,1.30055026241844,0,0,0,0,-1.20578553594253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42658260979257,0,0,-2.33470460266212,-1.54467691774598,0,0,0,0,-0.724952291426263,-2.19700205374726,0,0,0,-1.84982604302921,-3.6363891792211,-0.848033982759776,-2.6043055941081,0,0,0,0,0,0,0,-1.25531660880561,0,0,0,-3.17064166811169,-1.37583812393329,0,0,1.42610737119524,0,0,0,-3.33249760801121,0,0,0,-0.704431715343725,-3.04341273770645,0,0,-2.15229896161818,0.834813900435812,0,0,0,0,0,0,0,2.08384903966019,0,-1.34416820124054,0,0.536625031389944,0,0,0,0,-3.29589638078393,0,2.13846534533227,0,0,0,0,-1.366788715963,-1.84177352105679,0,0,0,0,0,-0.779412626318468,0,0.353843195310295,0,0,0,0,0,0,0,0,0,0,0,-2.17059168678495,0,0,-2.31209290033668,0,-0.575449449496897,0,0,-1.69712319153329,0,-1.33000152689228,0,0,-3.75708842365293,0,0,1.20413591510611,0,0,0,-1.47716829674812,-1.41024111511371,0,0,0,-2.54242157347186,0
-0.726859349857792,1.27161661566991,0,0,0,0,0,-1.39798391108108,0,0,0,0,0,0,1.87525447596924,0,0,0,1.545074448477,0,0,0,0,0,1.88576392516701,0,0,0,0,0,0,0,0,0,0,0,0.762813596818305,0,0,0,-0.687159253335528,0,0,0,0.588932113466008,-0.80269131344682,0,0,0,0,0,0,0,0,1.07566092578873,0,0,0,0,0,0,2.09452787971191,0,0,0,-2.67273974919324,1.77763602203589,0,0,0,0,1.97409995482101,0,0,0,0,0,0,0,0.225800216281623,0,0,0,-1.03168575364278,0,0,0,0,0,1.29403621932649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395464257484054,1.19771343193278,0,-0.8556898016795,0.887722888887003,0.968189174068435,0,-1.63056193607878,-2.40265526374711,0,0,0,0,0,0,0,-0.11617317576717,-1.99710807922657,-1.52307586708434,0,0,0,0,0,0.928267440189664,0.940625960587297,0,-2.00102197353401,0,0,-0.785301038705998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42999241410645,0,1.2979338671501,0,0,0,0,0,0,1.56126132989009,0,1.44873859914226,1.38109671145422,0,0,-1.2408868863672,0,0,0,0,0,-0.940287529997246,0,0,0,0,0,0,0,0,0,0,0,-0.372892570428085,0,0,0.353915314124034,1.80635595087512,0,1.08809197967162,0,0,0,-0.524929683076179,1.82014534927986,0,1.71897591436202,0,0,0,0
0,0,0,0.212586537267179,1.47534298757231,0,0.599930071839065,0,-1.60201433629957,0,0,-1.33398348744285,0,0,0,0,0,0,-0.622306163642715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0548831487447634,0,0,0,0,0,0,-2.58934164602141,1.7693477492026,0,0,0,0,0,0,2.08326392578134,-2.48706433657851,-1.46638330563411,0,0,0,-2.30703558341268,0,0,-0.0051703408578021,-0.663599300805434,0,0,2.63102749945889,0,0,0,0,0,0,0,0,1.64956015158989,0,0,0,0,0,0,0,0,0,2.12470029522041,0,0,0,0,0,0,0,0.498399470061296,0,0,-3.50740463700127,0,0,3.35475431730113,0,0,0,0,1.56922878488079,0,1.49812412301627,0,0,0,0,0,0,0,0,2.46474702040986,0,2.02318303370011,1.84420058276672,-0.857001355030853,0,0,0,0,0,0,0,0,0,-1.0801334771842,0,-0.856740969322725,2.39046487597906,0,2.03416471844257,0,0,0,0,0,1.91527213607196,0,-1.57731330010683,0,0,0,0,0,0,0,0,0,0,-0.804976204776313,0,0,0,0,-2.90346111937534,-2.16730808920906,-2.18725338677596,0,0,0,0,0,0,0,0,0,0,-0.260214704326473,0,0,-3.27215102155437,0,0,-0.481429404853223,0,-0.543414420990416,0,-2.1470420793984,-3.01097426470306,0,0,0,0,0,0,0,0,0,1.11997360635698,0,-0.0616509947944213,0,0,0,0,0,1.73162532573039,0,0
-2.47941706940651,0.715922186756149,1.23067786174162,0,0,-0.912362520009126,0,1.2430864042805,0,0,0,0,0,-0.85788264182527,0,0,0,0,0,0,0,0,1.98268124817981,0,0,-2.22047271038982,0,0,0,0,0,0,1.98512577280291,0,0,0,0,0,0,0,0,0,0,0,0,0.0900847241718257,2.75894664635061,0.550856162863211,-0.842201326156029,0,0,0,-3.54701526589162,0,0,0,0,-1.36411088913993,0,0,0,1.29690503173528,0,0,0,0,0,0,0,0,0,1.68019897046562,3.22238553889516,0,0,-3.3837721964606,0,0,0,0,0.0840796509657125,0,0,0,0,0,0,0,0,0,0,0,0,0.53744199373994,-2.29066697781255,2.02914150834917,0,-0.0758911523079564,0,0,0,-0.26286473411621,-0.948197682138332,0,0,-0.55661051069197,0,-0.816137947188825,0,0,0,0,0,0,0,0,0,1.14665740410438,0,-1.24381054485769,0,0,-3.11937428683443,-1.55872060510477,0,0,0,2.5009147848498,0,2.91552217566103,0,-2.02491842353608,0,0,0,0,1.14565525366334,0,0,0,0,0,0.784662608779968,-1.12162164194691,0,0,-0.764150268238112,0,0,0,0,0,0,0,0,0,0,3.28919121070662,-1.39359015364628,0,0,0,0,2.81622314503953,1.4228101764085,0,2.98798438648027,0,0,-0.0981040991481308,-0.168791414645542,0,0,0,0,0,0,-0.0492833427411767,0,0,0,-0.305473183911914,0,0,2.28818586610764,0,0,0,2.16967827025516,1.86956903171842,0,0,0,0,-0.595378146484468,-3.57377590536659,-0.642475862731008,0.310737317154089,2.38533052000692,0
0,0,-1.42149488222825,0,-0.834061591697623,0,0,0,-1.41348736324027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315658224236968,0,0,-1.61582356459415,-3.64462049853396,-2.85919987057801,0,0,0,0,0,0,0,0,0,-3.53458295977515,0,-2.59136871764021,0,-0.922654548369614,0,0,0,0.895461019043818,-2.41728497675167,0,0,0,-0.907334463353955,-1.37637454084441,0,-2.99902844747069,0.551250698197428,0,0,0,0,1.70701941864797,1.45006750291072,0,0,0.528938396498374,0,-4.7572030827409,0,0,0,0,0,-3.58991652250439,0,0,0,-1.84295630381509,0,0,0,0,0,-1.61708833222027,0,0,-1.60110826163924,0,0,0,0,0,0.758514277357838,-3.04279301723697,0,0,0,-1.48877193042541,-1.15528709144692,-1.5568490306467,0,0,0,0,0,0,0,-1.54207652264756,0,-0.632725478442003,0,0,0,0,0,-1.54669061425577,0,0,0,0,0,-1.40596674205626,0,-1.74971979495619,0,0,0,0,0,0,0,0,0,0,0,0,-2.97226716863657,0,-2.75703424111895,0,-2.20579629718083,0,-0.916821874581689,0,0,0,-2.58391539798069,0,0,-3.18192469533567,-0.845848609274338,0,0.772049472112718,0,0,0,-1.58429565300693,0,0,0,-1.08822439281508,0,-0.963908124904023,0,-3.18293700591121,-3.74304485428165,0,1.31638584776939,0.222503057426468,0,0,0,-2.15116090801581,0,-3.83391072098306,0,0,0,0,1.77827671601707,0,0,0,0,0,0,0,-1.62739327353195,0,0.0542687385082501,-3.3950943221253,0,-1.18637363550352,-1.52452763228394,-1.0236037808992,0,0,0,0,0,0,0
-0.988282718946383,-1.03635780046151,0,0,0,0,0,-1.38585447708727,0,0,0,0,0,-0.725603263986915,0,0,-0.0384636546155388,0,0,0,0,0,0,-1.72365293921631,-0.554156450229319,0,-0.747703882811704,0,0,0,-3.20398613500131,3.05951116846104,0,0,0,0,-3.09719894962009,1.92021250405776,0,0,0,0,-1.23434916082806,0,0,0,0.859631643564271,0,0.746577908175732,0,0,0,-1.21763586292785,0,0,0,0,0,0,0.135076665497088,0,0,0,0,2.29884119875575,0,0,-0.636211621552348,0,0,0,0,0,2.57356634135015,1.51356604368459,0,2.10713732260266,0,0,0.38084623296534,0,0,0,0,1.56433071379175,-0.888745091048653,-1.97211633937969,0,0,1.92909222506398,1.74579204745779,0,0.18933985131161,0,-1.86333329956025,0,0,0,-1.48102471303237,0,0,3.01032709247676,1.31735400690255,0,-2.59934916448814,0,0,-2.92389382380572,0,0,0,0,0,0,0,0,0,0,-1.01400001515131,-2.21691497703789,0,0,0,0,-0.335932309433863,0,1.42935397098918,0,0,0,2.24919208195807,0,-1.11359788432551,0,0,0,-3.12883265450159,0,0,0,0,0,-1.687042243343,0,0,0,0.262794826646331,0,0,0,0,0,0,0,0,-2.58296153911387,2.13489039445207,0,2.57250300691787,0,-2.84007854718175,0,1.27750773389073,0,0,0,0,0,0,-2.9642045547366,-3.1865574296138,2.01698281139505,6.49459144251285,0,3.0876396632281,-2.58439668087074,0,0.893214525682829,0,0,0,0,0,1.88273031297892,0,-3.53549576768139,0,0,0,0,-0.851535409990541,0,2.77986813142683,-1.95730927052852,0,0,-0.337886662044095,0,0,0
0,0,0,-0.999358048346199,-1.07787160570008,0,-0.890617934133033,-1.42442549688146,-1.92449986919404,0,1.11532973670194,-3.19907025099602,0,0,0,0,0,0,0,-0.733666676879595,-1.47939368868782,0,0,0,0,0,0,-2.51876636880864,0,0.0351112816132115,0,0,0,-1.62421585638473,0,0,-1.34216283768127,-1.60217737873694,-1.60697677193516,0,0,0,0,0.896867860699848,0,0,-2.65793459441292,0,0,0,-0.83005960360285,0,-2.71937004847655,0,-2.67378252877368,-1.13506214235435,0,0,0,0,0,-1.58270969409426,0,0,0,0,-1.24122940373661,-1.59273101589038,0,0,0.874542666373554,0,-0.819832294682936,-2.13222586144722,-1.70039824830754,0,0,0,0,0,0,-1.71436282433847,-2.49918781861349,0,0,-2.0719126977232,0,0,0,0,0,0,0,0,-1.25397692870558,0,0,-0.725576452513048,0,0,0,-1.22582764405376,-1.70162689375116,0,0.503506137660263,0,-1.56712810308014,-0.765388231088057,1.12085073338194,0.477557320315857,0,0,1.72156551910041,0,0,0,0,-1.31917065981416,-1.26178536158356,0,0,0,-1.43710277259498,0,-2.02120000606389,0,0,0,0,0,0,-0.393426588403912,0.056854078959752,0,1.90235810888359,-2.09371179903869,1.25580912555137,-0.848293959658283,0,0,0,0,1.43457883729197,0,0,0,0,0,-1.18839500362799,0,0,0,1.23497689067744,0,0,-0.724079089016124,-2.60541637694856,0,0,0,0.31752122924317,0,0,0,0,0,1.60460024869877,0,0,0,-1.29485152000743,0,0,-1.88727097562694,0,0,0,0,1.65638972982498,0,0,0,0,0,0,-1.92118953643074,-1.78724043102624,0,0,0,0,0,0,0,0,0,0,-1.95986289205331,0,0
0,0,0,-4.44224820557753,0,0,0,0,0,0,0,0,-2.11793137135561,2.52086613463961,-1.06116724145403,-0.48596484766513,0,0,0,-0.900529556306051,0,-3.06288978573081,0,0,-2.50762998269095,0,1.6438579888207,-2.04111744350707,0.846866138919946,0,0,-1.04503986580552,-1.07245960686473,0,0,-4.82384527974379,-0.805004478454919,0.817144160512401,0,0,0,0,0,0,0,-3.22849049877543,-2.3384844314977,0,0,-0.577632460788369,-3.62745873457814,0.51064337712636,0,0,0,-3.04984970088723,0,0,-0.902956902513115,0.0397209837504375,0,0.656971883588319,0,-4.03055684722594,-0.572784745582084,0,0,0,0,-0.54010455455267,0,-2.81239450202827,-2.59148882734612,0,0,-0.668875400469749,0,0,0,-0.232695607582229,0,0,0,3.04232050895935,0,0,-0.0208143126456997,-1.36279199335922,0,0,0,0,0,-1.22669543287177,0,0,-1.09685422884511,-2.11493312414527,0,-2.48610959539275,-3.61351320683948,0,-0.409034297570333,3.76050551723905,0,0,0,-0.141573113680832,0,-0.873467414086843,-0.138739932755051,-2.94002900284974,0,0,0,-1.1161256627416,0,-1.26318664861957,0,0.424550883395053,0,0,0,0,0,0,-3.515488887258,0,0,0,-3.22661338001326,0,-1.3865002279586,-3.34593127980217,0,-5.51596747111014,0,-0.725049284679788,0,0,0,-2.38326740984891,-3.33305167563244,0,0,0,0,-4.00699002242454,0,0,0,0,0,0,-0.288992816444637,0,0,-1.1225007081466,0,0,0.715532874324371,-2.77918915719516,0,-0.337961946418691,0,-3.46248004676068,0,0,1.13749416703716,0,0.817698120403988,0,-0.124928174861884,0.956465200689037,0,0,-4.35196708465762,0,0,-3.7897827625697,-2.11182793297089,-0.535911898614119,-0.93112236604889,5.01857605786095,-4.36712206762969,0,0,-0.166300440942488,0,0,2.27599095641893,2.46818448348422,0,0,0,-3.73453462129851,0,-0.933158271551589,0,0
0,0,0,0,0,-1.11980128225812,0,0.924747430981352,0,0,0,2.27281145167656,0.180069064876578,0,0,0,-0.96948269810996,0,0.576792893709356,-1.59285161496247,0,0,0,0,0,0.157103216752283,0,0,0,1.2821592267495,0,0,1.30981917027724,0,-0.844006126349161,0,0,0,0,0,1.02496294465775,0,0,-0.802859383483379,-1.17828726650196,0,0,0,0,0,0,0.898002423233174,0.359177306772008,0,0,0,0,0,0,-2.05708978576252,0,0,0,0,0,0.484817377936785,0,0,0,0,-1.4671513320924,0,-1.03928487364323,0,0,0.672061164909583,0,0,0,1.34024948528925,0,0,0,0,0,0,0,0,0,0,0,0,-2.07874846578876,0,0,2.04339915058988,0.860353670660189,0,-1.17811836494659,0,0,0.811133346613804,0,-1.24927511712085,3.42000328209985,0,0,-1.09740294629828,0.455891864402087,0,0,0,0,0,0,-1.06630992491409,0,-1.17372498420998,-1.72639992625107,0,0,-1.41071953617703,0,-1.473474925582,0.33078177333324,-2.23682256321375,0,0,0,0,-0.670172541524224,0,0,0,0,0,1.01042988954936,0,-0.767866648761068,0,-0.29672404157381,-2.45775013765414,0,0,0,0,1.43417900475793,0,0,0,-0.684674718827387,0,0,0,-1.08736743030926,0,0,-0.290524746291279,-1.31565322421227,1.14210100104995,0,0,0,0,0,-1.08045267598321,-0.941945091639511,0,0,0,0,0,-1.73703615658321,1.80514987521449,0,0,0,0,0.578456601662656,-1.40091603396205,0,0.796801908430201,0,0,-1.39021832682743,1.06933238255016,0,0,0,-0.932721123025278,0,0,0,0,0,0,2.20914579853777,0.397108785740977,0,0
0,0,0,0,0,0,0,-1.95794588482151,0,0,-2.0320701847912,-1.95131560752837,0,-0.862879091250921,0.20357039722532,0,0,0,0,0,0,0,-1.59679524651608,0,-2.11322441877721,-2.9124792027758,0,0,0.215053719648104,0,0,0,0,0,-2.36449664857707,-0.393308132963095,0,0,1.192893455837,0,-1.04773097839005,0,-3.3775734314064,0,0,0,-3.82135521165355,0,1.03600796822558,0,0,0,-0.966410467361044,0,0,0,-0.756206353514637,1.50965526104036,0,0,0,0,0,-2.91613655419253,-1.11779068582027,0,-1.09479357919491,0,0,-3.40039171402134,0,0,-0.134549230424446,0,0,-0.557840537839466,0,0,0,0,0,0,0,0,-2.05363213957955,-1.57671258429948,0,0,0,0,0,0,0,1.96837792461047,0,-2.25942441680878,0,0,0,1.4863491957485,-2.92063540842073,0,0,0,0,0,0,2.7419639483043,0,-2.84736791821038,0,0,-3.33370458260742,0,0.346788469618373,0,-1.65040611910745,0,-1.38141826298178,0,-0.0998351582188626,0,0,0,0,-2.06269815781488,0,0,3.39418570781068,-2.9196957357379,0,0,0,-2.69972281725034,-1.89556647980397,0,0,0,-3.17915435441728,0,-0.999923693049118,1.18397939378501,-1.13918910164127,0,0,0,3.55369868531323,0,0,-2.51392934660258,0,0,0,0,-2.0682168885851,-1.12723296852035,0,0,0,-3.51506442926991,0,0,0,0,0,0,0,0,0,-2.15393260438377,0,0,0,-0.243328045801828,-1.92457111017134,-3.66173169092554,0,-1.53615843690326,-1.67173316055128,-1.22771749113019,2.05681024786679,0,0,-1.60599516417288,0,0,0.586894735722476,0,0,1.86365802015861,0,-0.334463213795138,0,0,0,0,0,0,0,0
-1.41780700402043,1.83370976612162,0,0,0,0,0,0,0,0,0,0,0,0,1.51082498831929,0,-0.957073399029294,1.39132288879395,0,0,-0.310230508530759,0,0,0,0,0,-0.476349019511993,0.749407401213624,0,0,0,-1.38667476792667,-1.91413405982784,0,-1.99269775597634,0,0,0,0,0,-0.920176592580543,0,-0.656857514335289,0,0,0,0,0,-1.58038883979989,0,0,0,0,-2.50799276406768,-1.35343708456173,0,0,0,-0.783846287364856,0,0,0,0.68861186661065,0.897209483815327,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.558063818687961,1.67769112002096,0,0,0.511967580138146,2.05909544191613,-1.04606069583495,0,-0.708546214938503,-0.829904111689785,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22780154641025,0,0,0,0,-0.511088818494777,0.97194545994175,0,2.62019541945712,0,0,0,0,0,0,0,0,0,0,0,0.203580922800194,0,0,0,1.91588355478742,0.971113345279971,0,1.57008286725695,0,0,0,-1.52070683205345,0,0,0,-0.997750952835528,-1.08944011946063,0,0,-1.38485046895829,0.363387842062478,-1.08086141080148,0.976783773512476,0,0,-1.4165280112107,0,0,0,0,0,-1.18575165857006,0,-2.29632396812271,0,0,2.32348315009779,0,0,0,-2.02154272013335,0,0.823753331821607,0.536665641745177,0,0,0,0.39282101245236,0,0,0,0,-1.26332976874885,0,0,0,0,-0.476005617181438,0,0.51040181682513,0,0,1.88408911592921,0.170102795953799,-0.454173175372889,0,0,0,0,0.575362698044756,0,0,0.0283591481389038,0,-0.295368865364178,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.448455925784019,0,-4.18553478390491,0,0,0.229210337181945,0.720850056246329,0,-1.19134488107916,0,0,0,-1.9620856515436,0,0,-1.38771782384806,0,0,0,0,-0.470880304272747,-0.964294273444686,0,0,0,0,0.787853060615413,0,0,0,0,0.501599699098751,0,3.12590514868435,0,-0.52871571348534,-0.815243800922428,-2.23923061110403,5.01782152332191,0,0,0,0,0,0,0,-4.3383761676985,0,-1.746183135423,0,0,-1.47234570945145,0.139515882999319,-0.53977443193129,0,0,-4.52490568079607,0,0,0,-1.75239715993425,-3.89718169512107,0,0,0,0,-1.72359798209506,-0.441516809187938,0,0,0,0,-2.91288517126825,-3.86361021068673,0,0,-1.48120909522159,0,0,0,0,0,0,0,-4.25100808849171,0,0,0,-4.17316370350988,0,3.58575781735486,-1.13180397874611,0,-5.14596682859309,0,0,0,0,0,-3.74800167637265,0,0,0,-0.647589762363939,0,0,0,0,0,0,-1.66603587472789,-1.16643982767367,0,0,-0.5485031348009,0,-2.5780679234648,-2.77807958325977,0,-4.11168191047368,-0.438104928268544,0,0,0,0,-0.599866526778179,0,0,0,0.746175085469268,0,0,0,-0.709122126128584,0,0,0,0,-0.672021845003651,0,0,0,0,0,0,-0.809364289889118,-2.56625297663133,0,0,0,0,0,-2.78444093525341,0.0645798934099453,-1.2610017221925,2.78310496333289,0,0,0,-0.0396895820494763,0,-1.92876902635616,0,0,0,0,-2.04717850473313,0,0,0,0,0,0,2.158629443641,-2.90728638194843,-4.90904242045027,0,0,-2.10950536473879,-2.75073281938981,3.31033179801297,0,-1.35534961944695,0,0,0,0,-2.47893500664219,0.352709373442625,0
0,0,0.954101868432494,0,0,0,0,0,0,0,0,0,0,-1.70442554492609,0,0,-1.20761354921088,0,0,0,0,0,0,0,-0.756758460511035,0,0.669618050763699,0.819698374883926,-1.19381034329781,0,0,1.11219553238805,0,0,0,0,0,0,0,0,-0.413481371212001,0,-2.02018962538907,-1.03923364902793,-2.31441083278133,0,-2.33196465235377,0,-2.0914815687041,-2.28709968694176,0,0,0,0,0,0,0,0,-1.49138048318722,0,-1.8250726322107,0,0,0,-1.0022728763284,0,0,1.14385726879972,0,0,0,0,0,0,0,0,0.696000044842693,0,1.70829744708087,-2.25402477457922,-1.72269884033727,-1.73783732294216,0,0,-1.35399391519509,0,0,0,0,0,0,0,0,-2.71003092071855,0,0,0,-1.24530004275906,-2.96845095392323,0,-0.747588423205975,0,0,0,0,-1.28751575069141,0,0,0,0,-1.07465958729938,0,-2.45518495329892,0,0,0,0,0.0280771993694611,-1.47393403834125,0,0,0,0,0,0,0,0.480906725178931,0,0,0,0,0,-1.34954142044451,0,-1.08793650268425,0,0,0,0.593214999808367,0,0,0,0,-1.97225214456747,0,0,0,0,-0.400579487837767,-0.0965941915078936,0,-2.29090764616406,0,-1.45878365621241,0,0,0,0,-1.00579614179146,0.515204838050527,-1.17049460381162,0,0,0,0,0,0,0,-1.37943855521761,-1.69431900570041,0,0,1.41555180717186,0,0,0,0,-2.63022479654994,0,-1.55208928418731,0,-0.590024098541864,0,0,0,0,-0.898962947219832,0,-1.42536173364321,0,0,0,-2.06383031377929,0,0,0,-2.95161266761038,-2.19772964391763,0,0
0,0,0,0,0,0,0,0.885453020821661,0,0,0,0,0.532118219868837,0,0,-3.42330593693011,0,0,-0.290864014333004,-1.61611933292866,0,-1.77207031603221,0.413781710456369,-0.877603335676387,0,-1.03356185039825,0,-0.778739620798743,-2.09014666037996,1.58373529301485,0.861011328924428,0,-1.5747011724541,-1.3451437927315,0,0,0,-0.363681492730322,-2.53127022065636,0.725041110490154,0,0,-1.44247788928591,0,1.14064964556463,3.01968186843907,-1.71191338425075,0,-3.58935989098499,0.494998014470628,0,-2.52691994325165,0,0,-0.988515191813221,-3.1900101255193,0,0,0,-1.33923684186172,2.5529576797425,0,0,0,0,-1.88257849112067,0,1.63386432287747,0,0,0,0,0,1.28876209955416,0,0,0,0,-0.507517106610299,0,0,0,0,-0.66816266032286,0,0,0,-3.71895626877708,0,2.37673935174381,0,0,0,0,0,0,0,0,0,0,-0.628858269195364,0,0,-1.64709580021971,0,-0.0218526735975146,0,0,0,0,0,0,0.290964268263254,-1.52692584094539,0,-3.52770586748013,-4.02639468858902,2.97795630744869,0,0,0,0,-1.02176912862155,-1.25439951959832,0,0,0,0,-2.45314048775521,-2.69469711886737,0,0,-2.32101014118753,0,0,0,-1.67812271618501,0.981410142440406,0,-1.12842644193156,-1.31674293707563,0,0,-1.95692874786151,0,0,0,-1.45601435469285,0,0,0,0,0,0,-1.37519407607115,0,0,0,0,0,-0.773259124398997,0,0,0,-1.26608609707195,0,0,-1.44453003792498,0,0,0,0,-0.383976207835081,0,0,0,0,0,0,-3.23148497367314,0,0,0.506641272308463,0,-1.02339877918848,0,0,0,0,0,0,0,-3.63555516143047,0,0,0,0,-0.188053210348564,0,0
0,-2.00462131369783,0,0,0,0,0,2.22792944433821,0,-0.0715995658241724,1.9962297050764,0,-0.648255906877028,-0.55124593609635,0,1.77526983208192,0,0,-1.45487413466432,0.66777155588945,0,4.26021809643629,0,0,0,0,3.03817744956525,0,0,-2.9003692721826,0,0,0,0,0,0,0,1.84650272450761,0.698018848579039,0,0,0,0,-0.699966202495972,0,0,0,0.372677440563278,0,0,1.57691266004651,0,0,0,0,0,0,0,0,0,0,0,-1.05028281786223,0,1.50309315598042,0,-2.36969108471736,0,2.36855071983049,0,0,0,-0.212562071530112,0,0,0,-0.267515981645079,0,0,0,0.634026196886563,0,-1.65073333520209,0.269374125506577,0,0,-1.39313065405958,0,-0.406531244718983,0,0.0103010770812819,0,-2.93307197686488,0,1.19759470607881,0,0,0,0,0,1.73006902014463,0,0,0,0,0,0,0.853593796208978,-0.571105806177009,0,1.236204320282,0,0,0,0,0,0,0,0,0,2.56498367212657,0,0,0,1.18454563590669,0,0,2.55286784613986,0,0,0,-1.57151627237078,0,-1.03744787727548,0,0,0,0,0,0,0,0,0,1.53459277101866,1.41252491065407,0,0,0,0,1.45667129035696,-0.19633641498487,-0.843843075228435,0,0,0.960276983008262,0,0,0,-0.477661984926979,0,1.57544288596371,1.53610677426306,0,0.713804159152765,0,0,0,3.56741734204731,0,-0.0788706743652146,-0.370270125004964,-1.09556960257765,2.61707563548857,0,0,0,0,-1.04118048634013,0,0,0,0,0.590268196084621,0,0,0,0,0.0411355392350998,0,1.00522928535137,0,0,0,2.28476329805363,0,0,0,0,0,0
-2.67392590510509,-1.07914136570034,-1.82548556097694,0,-3.1500876197418,0,-3.39118647332159,0,-3.21178910938528,-2.13574978269211,0,-2.7702682587857,0,0,-2.52094297442625,-3.64818020895344,0,-3.50228316215412,-0.823268028644449,-3.4563942966211,0,-3.52392778742889,-3.27159053522741,-2.15373632770498,0,-3.42579395379345,-1.71639571488438,-2.58390815395359,-3.68967841722491,-1.96280556036724,-2.72743365986263,0,0,0,-3.06848905353159,-3.51413629717937,-1.70854919431506,0,-3.10938537275714,0.421275545935503,0,-2.11213640134908,0,-3.17827305034587,0,-0.770662024198513,0,-0.618574047785368,-2.52315037281936,0,0,-2.95491743801382,0,-2.87673914003257,-2.29073540786765,0,0,-2.02419115279156,0,-1.85489987354498,0,0,-1.43402511268414,-2.9286673452843,0,0,-2.89245233461612,0,-1.45475029581972,-2.59604733303213,-1.40832041741084,-1.03223681360344,0,0,-0.910865001862657,-2.31925000060229,0,0,-1.79363497655605,-2.02294128675566,-2.16119703960009,0,-2.73824917540743,-1.88643157566646,0,0,0,0,-2.13655244949345,0,0,-3.22774339157245,-3.25161254954077,-3.03731863219843,-2.91415050380832,-1.82950566668248,-3.0424784879369,0,0,-3.2304650440557,-1.96783361931087,-3.15071322134612,0,-3.51306915246412,0,-2.2915512957705,-1.2575438032211,-3.17061899702414,-2.12591187169866,-2.26210274618864,-3.18273268089357,0,-2.01142298378673,0,-3.10566149927633,-2.60214352652069,0,-3.42849638184727,-2.70027020592351,0,0,-3.10182482584162,0,-0.643679616396824,-2.9297087539767,-1.45349865946364,0,-2.72980934374102,-2.34754779967855,0,-3.26699876872429,-3.32820262714778,-3.37293520710804,0,-3.06431023977836,-1.71425877769626,-1.45971719561008,-1.38767989681782,0,-3.03634519165288,-2.51552346898457,0,-3.88320249368159,-2.23931353156625,-2.57948618673526,0,-3.20640908753519,-3.79327020484177,0,-1.53338778247644,0,0,-1.3575525840124,0,-1.71500494765185,0,-1.79756446812365,-3.52214336004092,0,-3.4998923744021,0,0,0,-3.74275352221071,-3.16937546652974,-3.17987727377545,-2.3379690482719,-2.58362762123618,-1.83227689488471,-3.21704117585731,0,-3.12880024034932,0,0,0,-2.79963389197763,-3.23520834455625,-2.35935434824892,0,-1.67866072653086,0,-2.87274096245371,-1.55478710305019,-2.22348249739595,-1.44960625964201,-2.6560958371812,0,-2.86066025996281,0,-2.64680306346547,-2.37677958135344,-1.57786905090269,0,-2.63623213314079,-2.54328845612755,-0.627417803264475,-1.92887355192044,0,-1.70064110519557,-2.15237122927105
